Entry	Reviewed	Cofactor	EC number	Organism (ID)
Q0AEA6	reviewed		1.2.1.41	335283
Q0AL88	reviewed		1.2.1.41	394221
Q0AWJ6	reviewed		1.2.1.41	335541
Q0B5P6	reviewed		1.2.1.38	339670
Q0B953	reviewed		1.5.1.49	339670
Q0BIB2	reviewed		1.2.1.41	339670
Q0BQJ9	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_01685}; Note=Binds 1 FAD per subunit. {ECO:0000255|HAMAP-Rule:MF_01685};	1.18.1.2	391165
Q0BWP1	reviewed		1.2.1.41	228405
Q0CCX5	reviewed		1.14.13.43	341663
Q0G9G9	reviewed		7.1.1.-	3415
Q0G9R2	reviewed		7.1.1.-	4039
Q0I2E5	reviewed		1.2.1.41	205914
Q0I6X5	reviewed		7.1.1.-	64471
Q0I8Z0	reviewed		1.2.1.41	64471
Q0IAL0	reviewed	COFACTOR: Name=Fe cation; Xref=ChEBI:CHEBI:24875; Evidence={ECO:0000255|HAMAP-Rule:MF_01840};	1.14.13.81	64471
Q0ID04	reviewed		7.1.1.-	64471
Q0JE32	reviewed		1.1.1.-	39947
Q0JIL1	reviewed		1.8.1.8	39947
Q0K710	reviewed		1.2.1.41	381666
Q0K8J6	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_01685}; Note=Binds 1 FAD per subunit. {ECO:0000255|HAMAP-Rule:MF_01685};	1.18.1.2	381666
Q0KCD1	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_01685}; Note=Binds 1 FAD per subunit. {ECO:0000255|HAMAP-Rule:MF_01685};	1.18.1.2	381666
Q0RRX8	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_01685}; Note=Binds 1 FAD per subunit. {ECO:0000255|HAMAP-Rule:MF_01685};	1.18.1.2	326424
Q0SH62	reviewed		1.2.1.41	101510
Q0SPX8	reviewed		1.2.1.41	289380
Q0T4H1	reviewed		1.5.1.3; 1.5.1.50	373384
Q0T626	reviewed	COFACTOR: Name=FMN; Xref=ChEBI:CHEBI:58210; Evidence={ECO:0000255|HAMAP-Rule:MF_01204};	1.1.1.298	373384
Q0T7R6	reviewed		1.2.1.41	373384
Q0THM2	reviewed		1.5.1.3; 1.5.1.50	362663
Q0TJ59	reviewed	COFACTOR: Name=FMN; Xref=ChEBI:CHEBI:58210; Evidence={ECO:0000255|HAMAP-Rule:MF_01204};	1.1.1.298	362663
Q0TL73	reviewed		1.2.1.41	362663
Q0TM73	reviewed		1.2.1.41	195103
Q0V6Q3	reviewed		1.-.-.-	321614
Q0VN49	reviewed		1.2.1.41	393595
Q0W6Q8	reviewed	COFACTOR: Name=FMNH2; Xref=ChEBI:CHEBI:57618; Evidence={ECO:0000255|HAMAP-Rule:MF_00300}; Note=Reduced FMN (FMNH(2)). {ECO:0000255|HAMAP-Rule:MF_00300};	4.2.3.5	351160
Q10216	reviewed		1.-.-.-	284812
Q10LH0	reviewed		1.3.1.75	39947
Q110A6	reviewed		7.1.1.-	203124
Q110L9	reviewed		7.1.1.-	203124
Q11177	reviewed		1.-.-.-	6239
Q112S1	reviewed		1.2.1.41	203124
Q118B4	reviewed	COFACTOR: Name=Fe cation; Xref=ChEBI:CHEBI:24875; Evidence={ECO:0000255|HAMAP-Rule:MF_01840};	1.14.13.81	203124
Q11CP8	reviewed		1.2.1.41	266779
Q11J68	reviewed		1.2.1.38	266779
Q122S5	reviewed		1.2.1.41	296591
Q12641	reviewed		1.5.1.2	367110
Q12740	reviewed		1.5.1.2	42465
Q12B36	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_01685}; Note=Binds 1 FAD per subunit. {ECO:0000255|HAMAP-Rule:MF_01685};	1.18.1.2	296591
Q12CT8	reviewed		1.7.1.7	296591
Q12SX8	reviewed		1.2.1.41	318161
Q12TF9	reviewed		1.2.1.41	259564
Q12X75	reviewed	COFACTOR: Name=FMNH2; Xref=ChEBI:CHEBI:57618; Evidence={ECO:0000255|HAMAP-Rule:MF_00300}; Note=Reduced FMN (FMNH(2)). {ECO:0000255|HAMAP-Rule:MF_00300};	4.2.3.5	259564
Q132P2	reviewed	COFACTOR: Name=Fe cation; Xref=ChEBI:CHEBI:24875; Evidence={ECO:0000255|HAMAP-Rule:MF_01840};	1.14.13.81	316057
Q13AK7	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_01685}; Note=Binds 1 FAD per subunit. {ECO:0000255|HAMAP-Rule:MF_01685};	1.18.1.2	316057
Q13DN0	reviewed		1.2.1.41	316057
Q13U85	reviewed		1.2.1.41	266265
Q13Y97	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_01685}; Note=Binds 1 FAD per subunit. {ECO:0000255|HAMAP-Rule:MF_01685};	1.18.1.2	266265
Q14FA8	reviewed		7.1.1.-	43335
Q165Y8	reviewed		1.2.1.41	375451
Q17703	reviewed		1.1.1.-	6239
Q17704	reviewed		1.1.1.-	6239
Q17NP0	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_03157};	4.2.1.93	7159
Q17QH8	reviewed		1.1.1.-	9913
Q17X32	reviewed		1.-.-.-	382638
Q18J39	reviewed		1.2.1.41	362976
Q19V61	reviewed		7.1.1.-	3144
Q1ACE9	reviewed		7.1.1.-	55564
Q1B639	reviewed		1.2.1.41	164756
Q1BAN7	reviewed		1.-.-.-	164756
Q1BK31	reviewed		1.2.1.38	331271
Q1C4E7	reviewed		1.2.1.41	360102
Q1CLC6	reviewed		1.2.1.41	377628
Q1CSR7	reviewed		1.-.-.-	357544
Q1CT17	reviewed		1.7.1.7	357544
Q1DDU6	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_01971};	1.14.13.9	246197
Q1G967	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_01685}; Note=Binds 1 FAD per subunit. {ECO:0000255|HAMAP-Rule:MF_01685};	1.18.1.2	390333
Q1GBV3	reviewed		1.7.1.7	390333
Q1GVM0	reviewed		1.2.1.41	317655
Q1GZB2	reviewed		1.2.1.41	265072
Q1I4F0	reviewed		1.2.1.41	384676
Q1I7F0	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_00247}; Note=Binds 1 FAD per subunit. {ECO:0000255|HAMAP-Rule:MF_00247};	1.6.1.1	384676
Q1IS80	reviewed		1.2.1.41	204669
Q1IXY5	reviewed		1.2.1.38	319795
Q1IZM1	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_01685}; Note=Binds 1 FAD per subunit. {ECO:0000255|HAMAP-Rule:MF_01685};	1.18.1.2	319795
Q1J5F6	reviewed		1.2.1.41	370554
Q1J6M7	reviewed		1.7.1.7	370554
Q1J776	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_01685}; Note=Binds 1 FAD per subunit. {ECO:0000255|HAMAP-Rule:MF_01685};	1.18.1.2	370554
Q1JAG3	reviewed		1.2.1.41	370553
Q1JBS5	reviewed		1.7.1.7	370553
Q1JCC9	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_01685}; Note=Binds 1 FAD per subunit. {ECO:0000255|HAMAP-Rule:MF_01685};	1.18.1.2	370553
Q1JGV8	reviewed		1.7.1.7	370552
Q1JHF5	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_01685}; Note=Binds 1 FAD per subunit. {ECO:0000255|HAMAP-Rule:MF_01685};	1.18.1.2	370552
Q1JKL4	reviewed		1.2.1.41	370551
Q1JLQ8	reviewed		1.7.1.7	370551
Q1JMB2	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_01685}; Note=Binds 1 FAD per subunit. {ECO:0000255|HAMAP-Rule:MF_01685};	1.18.1.2	370551
Q1KXQ3	reviewed		7.1.1.-	4232
Q1LJ33	reviewed		1.2.1.41	266264
Q1LKJ7	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_01685}; Note=Binds 1 FAD per subunit. {ECO:0000255|HAMAP-Rule:MF_01685};	1.18.1.2	266264
Q1LPH7	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_01685}; Note=Binds 1 FAD per subunit. {ECO:0000255|HAMAP-Rule:MF_01685};	1.18.1.2	266264
Q1MA74	reviewed		1.2.1.41	216596
Q1MIP7	reviewed		1.2.1.38	216596
Q1MTR7	reviewed		1.-.-.-	284812
Q1QDZ7	reviewed		1.2.1.41	335284
Q1QNQ1	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_01685}; Note=Binds 1 FAD per subunit. {ECO:0000255|HAMAP-Rule:MF_01685};	1.18.1.2	323097
Q1QQT7	reviewed		1.2.1.41	323097
Q1QWN5	reviewed		1.1.1.338	290398
Q1QX78	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_00247}; Note=Binds 1 FAD per subunit. {ECO:0000255|HAMAP-Rule:MF_00247};	1.6.1.1	290398
Q1QXB4	reviewed		1.2.1.41	290398
Q1RBJ2	reviewed		1.5.1.3; 1.5.1.50	364106
Q1RDK9	reviewed	COFACTOR: Name=FMN; Xref=ChEBI:CHEBI:58210; Evidence={ECO:0000255|HAMAP-Rule:MF_01204};	1.1.1.298	364106
Q1RFS7	reviewed		1.2.1.41	364106
Q1RH84	reviewed	COFACTOR: Name=FMN; Xref=ChEBI:CHEBI:58210; Evidence={ECO:0000250|UniProtKB:P33371};	1.3.1.-	336407
Q1RHV1	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_01685}; Note=Binds 1 FAD per subunit. {ECO:0000255|HAMAP-Rule:MF_01685};	1.18.1.2	336407
Q1RJD8	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000250|UniProtKB:P0A9P4}; Note=Binds 1 FAD per subunit. {ECO:0000250|UniProtKB:P0A9P4};	1.8.1.9	336407
Q1WRR6	reviewed		1.2.1.41	362948
Q1WT04	reviewed		1.7.1.7	362948
Q1WUT6	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_01685}; Note=Binds 1 FAD per subunit. {ECO:0000255|HAMAP-Rule:MF_01685};	1.18.1.2	362948
Q1XDK9	reviewed	COFACTOR: Name=Fe cation; Xref=ChEBI:CHEBI:24875; Evidence={ECO:0000255|HAMAP-Rule:MF_01840};	1.14.13.81	2788
Q20848	reviewed		1.5.1.2	6239
Q219B6	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_01685}; Note=Binds 1 FAD per subunit. {ECO:0000255|HAMAP-Rule:MF_01685};	1.18.1.2	316056
Q21D00	reviewed		1.2.1.41	316056
Q21U05	reviewed		1.7.1.7	338969
Q21VM4	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_01685}; Note=Binds 1 FAD per subunit. {ECO:0000255|HAMAP-Rule:MF_01685};	1.18.1.2	338969
Q220P2	reviewed		1.2.1.41	338969
Q22230	reviewed		1.3.1.124	6239
Q23116	reviewed		1.3.1.124	6239
Q24857	reviewed		1.1.1.2	5759
Q24XR6	reviewed		1.2.1.41	138119
Q25019	reviewed		1.1.1.49	7123
Q25537	reviewed		1.1.1.49	7385
Q28Q10	reviewed		1.2.1.41	290400
Q2FE21	reviewed		1.-.-.-	367830
Q2FEC4	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_01685}; Note=Binds 1 FAD per subunit. {ECO:0000255|HAMAP-Rule:MF_01685};	1.18.1.2	367830
Q2FH96	reviewed		1.7.1.7	367830
Q2FVD5	reviewed		1.-.-.-	93061
Q2FVP8	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_01685}; Note=Binds 1 FAD per subunit. {ECO:0000255|HAMAP-Rule:MF_01685};	1.18.1.2	93061
Q2FYU4	reviewed		1.7.1.7	93061
Q2GCB4	reviewed		1.2.1.41	279238
Q2GCZ2	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_01685}; Note=Binds 1 FAD per subunit. {ECO:0000255|HAMAP-Rule:MF_01685};	1.18.1.2	222891
Q2GGH5	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_01685}; Note=Binds 1 FAD per subunit. {ECO:0000255|HAMAP-Rule:MF_01685};	1.18.1.2	205920
Q2GJY7	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_01685}; Note=Binds 1 FAD per subunit. {ECO:0000255|HAMAP-Rule:MF_01685};	1.18.1.2	212042
Q2HRC6	reviewed		1.5.1.3	868565
Q2IMG0	reviewed		1.2.1.41	290397
Q2ISZ6	reviewed	COFACTOR: Name=Fe cation; Xref=ChEBI:CHEBI:24875; Evidence={ECO:0000255|HAMAP-Rule:MF_01840};	1.14.13.81	316058
Q2ITC6	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_01685}; Note=Binds 1 FAD per subunit. {ECO:0000255|HAMAP-Rule:MF_01685};	1.18.1.2	316058
Q2J3J6	reviewed		1.2.1.41	316058
Q2JDN7	reviewed		1.2.1.41	106370
Q2JFM8	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_01685}; Note=Binds 1 FAD per subunit. {ECO:0000255|HAMAP-Rule:MF_01685};	1.18.1.2	106370
Q2JIJ7	reviewed		7.1.1.-	321332
Q2JN71	reviewed		1.2.1.41	321332
Q2JNM8	reviewed		7.1.1.-	321332
Q2JQB4	reviewed		1.2.1.41	321327
Q2JT01	reviewed		7.1.1.-	321327
Q2JVL1	reviewed		7.1.1.-	321327
Q2K2X4	reviewed		1.2.1.41	347834
Q2K9W7	reviewed		1.2.1.38	347834
Q2KXE0	reviewed		1.2.1.41	360910
Q2L955	reviewed		7.1.1.-	3635
Q2MF22	reviewed	COFACTOR: Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Evidence={ECO:0000250}; Note=Binds 2 Zn(2+) ions per subunit. {ECO:0000250};	1.1.1.329	1933
Q2MF72	reviewed	COFACTOR: Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Evidence={ECO:0000250}; Note=Binds 2 Zn(2+) ions per subunit. {ECO:0000250};	1.1.1.329	282216
Q2MFP3	reviewed	COFACTOR: Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Evidence={ECO:0000250}; Note=Binds 2 Zn(2+) ions per subunit. {ECO:0000250};	1.1.1.329	92743
Q2N9V1	reviewed		1.2.1.41	314225
Q2NGI3	reviewed		1.1.1.299	339860
Q2NGS6	reviewed	COFACTOR: Name=FMNH2; Xref=ChEBI:CHEBI:57618; Evidence={ECO:0000255|HAMAP-Rule:MF_00300}; Note=Reduced FMN (FMNH(2)). {ECO:0000255|HAMAP-Rule:MF_00300};	4.2.3.5	339860
Q2NVE9	reviewed		1.2.1.41	343509
Q2P2G1	reviewed		1.2.1.41	342109
Q2P316	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_01971};	1.14.13.9	342109
Q2RKZ6	reviewed		1.2.1.41	264732
Q2RNR2	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_01685}; Note=Binds 1 FAD per subunit. {ECO:0000255|HAMAP-Rule:MF_01685};	1.18.1.2	269796
Q2RSB3	reviewed		7.1.1.1	269796
Q2RV06	reviewed		1.2.1.41	269796
Q2S354	reviewed		1.2.1.41	309807
Q2SA27	reviewed		1.2.1.41	349521
Q2SIP2	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_00247}; Note=Binds 1 FAD per subunit. {ECO:0000255|HAMAP-Rule:MF_00247};	1.6.1.1	349521
Q2SZ88	reviewed		1.2.1.41	271848
Q2VZT9	reviewed		1.2.1.41	342108
Q2W0C9	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_01685}; Note=Binds 1 FAD per subunit. {ECO:0000255|HAMAP-Rule:MF_01685};	1.18.1.2	342108
Q2YBP9	reviewed		1.2.1.41	323848
Q2YLI7	reviewed		1.2.1.41	359391
Q2YNE1	reviewed		1.2.1.38	359391
Q2YXS9	reviewed		1.7.1.7	273036
Q2YZ12	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_01685}; Note=Binds 1 FAD per subunit. {ECO:0000255|HAMAP-Rule:MF_01685};	1.18.1.2	273036
Q30SG0	reviewed		1.2.1.41	326298
Q311G6	reviewed		1.2.1.41	207559
Q318I3	reviewed		7.1.1.-	74546
Q31AS9	reviewed	COFACTOR: Name=Fe cation; Xref=ChEBI:CHEBI:24875; Evidence={ECO:0000255|HAMAP-Rule:MF_01840};	1.14.13.81	74546
Q31BU4	reviewed		1.2.1.41	74546
Q31D36	reviewed		7.1.1.-	74546
Q31KX4	reviewed		1.2.1.41	1140
Q31L05	reviewed		7.1.1.-	1140
Q31LQ7	reviewed		7.1.1.-	1140
Q31LY2	reviewed	COFACTOR: Name=Fe cation; Xref=ChEBI:CHEBI:24875; Evidence={ECO:0000255|HAMAP-Rule:MF_01840};	1.14.13.81	1140
Q320W2	reviewed		1.5.1.3; 1.5.1.50	300268
Q325P3	reviewed		1.2.1.41	300268
Q32G72	reviewed		1.5.1.3; 1.5.1.50	300267
Q32HQ3	reviewed	COFACTOR: Name=FMN; Xref=ChEBI:CHEBI:58210; Evidence={ECO:0000255|HAMAP-Rule:MF_01204};	1.1.1.298	300267
Q32J27	reviewed		1.2.1.41	300267
Q32RL9	reviewed		7.1.1.-	35869
Q32S08	reviewed		7.1.1.-	102822
Q33BX2	reviewed		7.1.1.-	4098
Q38YF0	reviewed		1.7.1.7	314315
Q38YJ1	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_01685}; Note=Binds 1 FAD per subunit. {ECO:0000255|HAMAP-Rule:MF_01685};	1.18.1.2	314315
Q38YM3	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_01685}; Note=Binds 1 FAD per subunit. {ECO:0000255|HAMAP-Rule:MF_01685};	1.18.1.2	314315
Q38ZT5	reviewed		1.2.1.38	482957
Q39QR2	reviewed		1.2.1.41	269799
Q3A1E0	reviewed		1.2.1.41	338963
Q3AF39	reviewed		1.2.1.41	246194
Q3AH04	reviewed		7.1.1.-	110662
Q3AK18	reviewed	COFACTOR: Name=Fe cation; Xref=ChEBI:CHEBI:24875; Evidence={ECO:0000255|HAMAP-Rule:MF_01840};	1.14.13.81	110662
Q3AKU8	reviewed		1.2.1.41	110662
Q3AMM9	reviewed		7.1.1.-	110662
Q3ARL1	reviewed		1.2.1.41	340177
Q3AS18	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_01685}; Note=Binds 1 FAD per subunit. {ECO:0000255|HAMAP-Rule:MF_01685};	1.18.1.2	340177
Q3AUW5	reviewed		7.1.1.-	316279
Q3B058	reviewed		7.1.1.-	316279
Q3B2Q8	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_01685}; Note=Binds 1 FAD per subunit. {ECO:0000255|HAMAP-Rule:MF_01685};	1.18.1.2	319225
Q3BSJ1	reviewed		1.2.1.41	316273
Q3BV41	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_01971};	1.14.13.9	316273
Q3C1Q4	reviewed		7.1.1.-	4096
Q3IEY7	reviewed		1.2.1.41	326442
Q3IP72	reviewed		1.2.1.41	348780
Q3IXX7	reviewed		1.2.1.41	272943
Q3J7T1	reviewed		1.2.1.41	323261
Q3JNN5	reviewed		1.2.1.41	320372
Q3K0F9	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_01685}; Note=Binds 1 FAD per subunit. {ECO:0000255|HAMAP-Rule:MF_01685};	1.18.1.2	205921
Q3K110	reviewed		1.7.1.7	205921
Q3K395	reviewed		1.2.1.41	205921
Q3K693	reviewed		1.2.1.41	205922
Q3K9F5	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_00247}; Note=Binds 1 FAD per subunit. {ECO:0000255|HAMAP-Rule:MF_00247};	1.6.1.1	205922
Q3MFC2	reviewed		7.1.1.-	240292
Q3MG30	reviewed		1.2.1.38	240292
Q3MGF7	reviewed		7.1.1.-	240292
Q3STP0	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_01685}; Note=Binds 1 FAD per subunit. {ECO:0000255|HAMAP-Rule:MF_01685};	1.18.1.2	323098
Q3YS71	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_01685}; Note=Binds 1 FAD per subunit. {ECO:0000255|HAMAP-Rule:MF_01685};	1.18.1.2	269484
Q3Z1V9	reviewed		1.5.1.3; 1.5.1.50	300269
Q3Z3A5	reviewed	COFACTOR: Name=FMN; Xref=ChEBI:CHEBI:58210; Evidence={ECO:0000255|HAMAP-Rule:MF_01204};	1.1.1.298	300269
Q3Z594	reviewed		1.2.1.41	300269
Q3Z6Z9	reviewed		1.2.1.41	243164
Q3Z7F6	reviewed	COFACTOR: Name=FMN; Xref=ChEBI:CHEBI:58210; Evidence={ECO:0000250|UniProtKB:Q58746};	1.4.1.13	243164
Q3ZYH9	reviewed		1.2.1.41	255470
Q40976	reviewed	COFACTOR: Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Evidence={ECO:0000250|UniProtKB:O49482}; Note=Binds 2 Zn(2+) ions per subunit. {ECO:0000250|UniProtKB:O49482};	1.1.1.195	3347
Q42182	reviewed		1.1.1.-	3702
Q42711	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|RuleBase:RU000401, ECO:0000305};	1.6.5.4	3659
Q44472	reviewed		1.1.1.81	373
Q44524	reviewed		1.5.1.19	373
Q45072	reviewed		1.3.1.32	292
Q45223	reviewed		1.1.1.157	224911
Q46F78	reviewed		1.2.1.41	269797
Q46HM9	reviewed		7.1.1.-	59920
Q46IQ8	reviewed		7.1.1.-	59920
Q46LW0	reviewed		1.2.1.41	59920
Q46XE1	reviewed		1.2.1.41	264198
Q46YY3	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_01685}; Note=Binds 1 FAD per subunit. {ECO:0000255|HAMAP-Rule:MF_01685};	1.18.1.2	264198
Q473F6	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_01685}; Note=Binds 1 FAD per subunit. {ECO:0000255|HAMAP-Rule:MF_01685};	1.18.1.2	264198
Q47IN4	reviewed		1.2.1.41	159087
Q47UQ0	reviewed		1.2.1.41	167879
Q483W3	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_01685}; Note=Binds 1 FAD per subunit. {ECO:0000255|HAMAP-Rule:MF_01685};	1.18.1.2	167879
Q48A14	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_00247}; Note=Binds 1 FAD per subunit. {ECO:0000255|HAMAP-Rule:MF_00247};	1.6.1.1	167879
Q48DL4	reviewed		1.2.1.41	264730
Q48KI8	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_00247}; Note=Binds 1 FAD per subunit. {ECO:0000255|HAMAP-Rule:MF_00247};	1.6.1.1	264730
Q48RY7	reviewed		1.2.1.41	319701
Q48TL6	reviewed		1.7.1.7	319701
Q48U54	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_01685}; Note=Binds 1 FAD per subunit. {ECO:0000255|HAMAP-Rule:MF_01685};	1.18.1.2	319701
Q49KU8	reviewed		7.1.1.-	71271
Q49WS9	reviewed		1.-.-.-	342451
Q49XD2	reviewed		1.7.1.7	342451
Q49XV0	reviewed		1.5.1.2	342451
Q49ZU9	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_01685}; Note=Binds 1 FAD per subunit. {ECO:0000255|HAMAP-Rule:MF_01685};	1.18.1.2	342451
Q4A054	reviewed		1.-.-.-	342451
Q4FMZ1	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_01685}; Note=Binds 1 FAD per subunit. {ECO:0000255|HAMAP-Rule:MF_01685};	1.18.1.2	335992
Q4J6Z4	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_01685}; Note=Binds 1 FAD per subunit. {ECO:0000255|HAMAP-Rule:MF_01685};	1.18.1.2	330779
Q4JC74	reviewed	COFACTOR: Name=FMNH2; Xref=ChEBI:CHEBI:57618; Evidence={ECO:0000255|HAMAP-Rule:MF_00300}; Note=Reduced FMN (FMNH(2)). {ECO:0000255|HAMAP-Rule:MF_00300};	4.2.3.5	330779
Q4JCM0	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_01685}; Note=Binds 1 FAD per subunit. {ECO:0000255|HAMAP-Rule:MF_01685};	1.18.1.2	330779
