Entry	Reviewed	Cofactor	EC number	Organism (ID)
Q0BUQ2	reviewed			391165
Q0BV59	reviewed			391165
Q0BYB1	reviewed			228405
Q0BYB2	reviewed			228405
Q0C1F4	reviewed			228405
Q0C441	reviewed			228405
Q0C548	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_00321};		228405
Q0C5Z5	reviewed			228405
Q0HD98	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_00321};		60480
Q0HKV5	reviewed			60480
Q0HLF4	reviewed			60480
Q0HLG1	reviewed			60480
Q0HMD9	reviewed			60480
Q0HMG7	reviewed			60480
Q0HNT9	reviewed			60480
Q0HNU0	reviewed			60480
Q0HNV1	reviewed			60480
Q0HPI0	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_00321};		60481
Q0HRC1	reviewed			60481
Q0HRE9	reviewed			60481
Q0HX53	reviewed			60481
Q0HXQ8	reviewed			60481
Q0HXR5	reviewed			60481
Q0I0A7	reviewed			60481
Q0I0A8	reviewed			60481
Q0I0B9	reviewed			60481
Q0I1G1	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_00321};		205914
Q0I2G9	reviewed			205914
Q0I3P5	reviewed			205914
Q0I3W8	reviewed			205914
Q0I442	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_00900};		205914
Q0I537	reviewed			205914
Q0I662	reviewed			64471
Q0I7K2	reviewed			64471
Q0ICF2	reviewed		3.6.5.n1	64471
Q0ICK8	reviewed			64471
Q0ID58	reviewed			64471
Q0ID59	reviewed			64471
Q0JY21	reviewed			381666
Q0K651	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_00321};		381666
Q0K861	reviewed		3.5.4.16	381666
Q0K9B9	reviewed			381666
Q0KCP3	reviewed			381666
Q0KEP0	reviewed			381666
Q0P5E2	reviewed			9913
Q0P5E7	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250};		9913
Q0PD08	reviewed			10090
Q0RDS4	reviewed			326424
Q0RH01	reviewed			326424
Q0RM12	reviewed			326424
Q0RRS3	reviewed			326424
Q0RRS4	reviewed			326424
Q0RVJ9	reviewed		2.7.7.105	101510
Q0S0J8	reviewed			101510
Q0S219	reviewed			101510
Q0S2F9	reviewed		2.7.7.105	101510
Q0S4S5	reviewed			101510
Q0SFF3	reviewed			101510
Q0SFF4	reviewed			101510
Q0SM50	reviewed			390236
Q0SMG2	reviewed			390236
Q0SMX0	reviewed			390236
Q0SMZ9	reviewed			390236
Q0SN31	reviewed			390236
Q0SQC8	reviewed			289380
Q0SQE1	reviewed			289380
Q0SS66	reviewed			289380
Q0SSD4	reviewed			289380
Q0ST57	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_00321};		289380
Q0SW36	reviewed			289380
Q0SX36	reviewed			373384
Q0SZX7	reviewed			373384
Q0SZX8	reviewed			373384
Q0T079	reviewed			373384
Q0T0B3	reviewed			373384
Q0T208	reviewed			373384
Q0TA85	reviewed			362663
Q0TAJ6	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_00321};		362663
Q0TCB9	reviewed			362663
Q0TCC0	reviewed			362663
Q0TCQ4	reviewed			362663
Q0TCU1	reviewed			362663
Q0TEX4	reviewed			362663
Q0TMN0	reviewed			195103
Q0TMP3	reviewed			195103
Q0TPJ9	reviewed			195103
Q0TPR7	reviewed			195103
Q0TQK6	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_00321};		195103
Q0TU87	reviewed			195103
Q0VKY5	reviewed			393595
Q0VL48	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_00321};		393595
Q0VMK6	reviewed		3.5.4.16	393595
Q0VNE4	reviewed			393595
Q0VRV7	reviewed			393595
Q0VS51	reviewed			393595
Q0VSL8	reviewed			393595
Q0VSS1	reviewed			393595
Q0W2G1	reviewed			351160
Q0W6F5	reviewed	COFACTOR: Name=Fe(2+); Xref=ChEBI:CHEBI:29033; Evidence={ECO:0000255|HAMAP-Rule:MF_01527}; Note=Binds 1 Fe(2+) ion per subunit. {ECO:0000255|HAMAP-Rule:MF_01527};	3.5.4.39	351160
Q0W6G4	reviewed		2.7.1.-	351160
Q0W6V1	reviewed		2.7.7.68	351160
Q0W8X2	reviewed			351160
Q0WQN4	reviewed			3702
Q10W80	reviewed			203124
Q10XM3	reviewed			203124
Q110K2	reviewed			203124
Q112D2	reviewed		3.6.5.n1	203124
Q117Z7	reviewed			203124
Q118Z2	reviewed			203124
Q118Z3	reviewed			203124
Q119L7	reviewed			203124
Q11BC8	reviewed			266779
Q11EW1	reviewed			266779
Q11HP9	reviewed			266779
Q11KI3	reviewed			266779
Q11LE3	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_00321};		266779
Q11PK5	reviewed			269798
Q11Q98	reviewed			269798
Q11QB0	reviewed			269798
Q11QK1	reviewed			269798
Q11RJ8	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_00321};		269798
Q11VN1	reviewed			269798
Q123W3	reviewed			296591
Q12AC2	reviewed			296591
Q12AU7	reviewed			296591
Q12DU6	reviewed			296591
Q12DZ2	reviewed			296591
Q12FG5	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_00321};		296591
Q12GX4	reviewed			296591
Q12I30	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_00321};		318161
Q12JZ0	reviewed			318161
Q12PT0	reviewed			318161
Q12QG7	reviewed			318161
Q12QI1	reviewed			318161
Q12RZ8	reviewed			318161
Q12SW1	reviewed			318161
Q12SW2	reviewed			318161
Q12TT4	reviewed		2.7.1.-	259564
Q12WF3	reviewed		2.7.7.68	259564
Q12WT3	reviewed			259564
Q12Z93	reviewed			259564
Q12ZG8	reviewed			259564
Q12ZQ0	reviewed	COFACTOR: Name=Fe(2+); Xref=ChEBI:CHEBI:29033; Evidence={ECO:0000255|HAMAP-Rule:MF_01527}; Note=Binds 1 Fe(2+) ion per subunit. {ECO:0000255|HAMAP-Rule:MF_01527};	3.5.4.39	259564
Q134R0	reviewed			316057
Q134S6	reviewed			316057
Q134S7	reviewed			316057
Q135K8	reviewed			316057
Q13BD7	reviewed			316057
Q13EL8	reviewed			316057
Q13F29	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_00321};		316057
Q13RX0	reviewed		3.5.4.16	266265
Q13TG7	reviewed			266265
Q13TK1	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_00321};		266265
Q13UU8	reviewed			266265
Q13X32	reviewed			266265
Q140U6	reviewed			266265
Q144E7	reviewed			266265
Q145W5	reviewed			266265
Q14GT5	reviewed			393115
Q14II7	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_00321};		393115
Q14JC2	reviewed			393115
Q14JU2	reviewed			393115
Q14JV7	reviewed			393115
Q14K20	reviewed			393115
Q15R60	reviewed			342610
Q15V72	reviewed			342610
Q15W54	reviewed			342610
Q15YA7	reviewed			342610
Q15YD8	reviewed			342610
Q15YP4	reviewed			342610
Q15Z55	reviewed		3.5.4.16	342610
Q160A3	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_00321};		342610
Q160Y3	reviewed			375451
Q168P4	reviewed		3.5.4.16	375451
Q169E2	reviewed			375451
Q16AA3	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_00321};		375451
Q16AH2	reviewed			375451
Q16D38	reviewed			375451
Q17045	reviewed			6253
Q17EJ1	reviewed			7159
Q17VE9	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_00321};		382638
Q17VM8	reviewed			382638
Q17VN9	reviewed			382638
Q17VS2	reviewed			382638
Q17WL7	reviewed			382638
Q17WQ8	reviewed			382638
Q180E5	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_00321};		272563
Q180P8	reviewed			272563
Q18905	reviewed			6239
Q18BH4	reviewed			272563
Q18CF4	reviewed			272563
Q18EB7	reviewed			362976
Q18EV2	reviewed			362976
Q18EY5	reviewed			362976
Q18F47	reviewed	COFACTOR: Name=Fe(2+); Xref=ChEBI:CHEBI:29033; Evidence={ECO:0000255|HAMAP-Rule:MF_01527}; Note=Binds 1 Fe(2+) ion per subunit. {ECO:0000255|HAMAP-Rule:MF_01527};	3.5.4.39	362976
Q18FK7	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_00321};		362976
Q18FK8	reviewed		2.7.7.68	362976
Q18FT0	reviewed			362976
Q18KI2	reviewed		2.7.1.-	362976
Q1ACI3	reviewed			55564
Q1AU14	reviewed			266117
Q1AU26	reviewed			266117
Q1AUH2	reviewed			266117
Q1AW55	reviewed			266117
Q1AXF2	reviewed		2.7.7.105	266117
Q1B874	reviewed			164756
Q1B9D0	reviewed			164756
Q1BA94	reviewed			164756
Q1BAP9	reviewed		2.7.7.105	164756
Q1BDD3	reviewed			164756
Q1BDD4	reviewed			164756
Q1BGX0	reviewed			331271
Q1BLY8	reviewed		3.5.4.16	331271
Q1BR24	reviewed		3.5.4.16	331271
Q1BRT3	reviewed			331271
Q1BRU5	reviewed			331271
Q1BRX9	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_00321};		331271
Q1BTH3	reviewed			331271
Q1BU86	reviewed			331271
Q1BWS7	reviewed			331271
Q1BYH5	reviewed			331271
Q1C156	reviewed			360102
Q1C1J3	reviewed			360102
Q1C1T4	reviewed			360102
Q1C237	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_00321};		360102
Q1C2U0	reviewed			360102
Q1C2U1	reviewed			360102
Q1C5J2	reviewed			360102
Q1CC07	reviewed			360102
Q1CCT8	reviewed			377628
Q1CCT9	reviewed			377628
Q1CDY5	reviewed			377628
Q1CEL3	reviewed			377628
Q1CK87	reviewed			377628
Q1CMZ7	reviewed			377628
Q1CN51	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_00321};		377628
Q1CR39	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_00321};		357544
Q1CS71	reviewed			357544
Q1CT35	reviewed			357544
Q1CUA6	reviewed			357544
Q1CV86	reviewed			357544
Q1CY37	reviewed			246197
Q1D513	reviewed			246197
Q1D5X5	reviewed			246197
Q1D776	reviewed			246197
Q1D777	reviewed			246197
Q1D7V1	reviewed			246197
Q1D7Z0	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_00321};		246197
Q1D9P5	reviewed			246197
Q1DAM6	reviewed			246197
Q1G9P9	reviewed			390333
Q1GAP7	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_00321};		390333
Q1GAQ0	reviewed			390333
Q1GB34	reviewed			390333
Q1GB78	reviewed			390333
Q1GBM0	reviewed			390333
Q1GCH2	reviewed			292414
Q1GDU6	reviewed			292414
Q1GF96	reviewed		3.5.4.16	292414
Q1GHZ2	reviewed			292414
Q1GJX8	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_00321};		292414
Q1GK42	reviewed			292414
Q1GN74	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_00321};		317655
Q1GP96	reviewed			317655
Q1GP97	reviewed			317655
Q1GRG3	reviewed			317655
Q1GVI9	reviewed			317655
Q1GXD6	reviewed			265072
Q1GZD6	reviewed		3.5.4.16	265072
Q1H0F5	reviewed			265072
Q1H0I2	reviewed			265072
Q1H4N9	reviewed			265072
Q1H4P0	reviewed			265072
Q1H4Q1	reviewed			265072
Q1H4T4	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_00321};		265072
Q1H521	reviewed			265072
Q1I2L2	reviewed		3.5.4.16	384676
Q1IBN6	reviewed			384676
Q1IEB5	reviewed			384676
Q1IEF7	reviewed			384676
Q1IEH7	reviewed			384676
Q1IF43	reviewed			384676
Q1IGY1	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_00321};		384676
Q1IHG6	reviewed			204669
Q1IIT3	reviewed			204669
Q1IK18	reviewed			204669
Q1IRA2	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_00321};		204669
Q1ISC5	reviewed			204669
Q1IWI7	reviewed			319795
Q1IX68	reviewed			319795
Q1IX70	reviewed			319795
Q1IZ02	reviewed			319795
Q1J0F9	reviewed			319795
Q1J5B4	reviewed			370554
Q1J5X1	reviewed			370554
Q1J740	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_00321};		370554
Q1J7K4	reviewed			370554
Q1J7N4	reviewed			370554
Q1J8C9	reviewed			370554
Q1J8I4	reviewed			370554
Q1JAC1	reviewed			370553
Q1JAY1	reviewed			370553
Q1JC92	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_00321};		370553
Q1JCQ6	reviewed			370553
Q1JCT6	reviewed			370553
Q1JDF1	reviewed			370553
Q1JFG4	reviewed			370552
Q1JG54	reviewed			370552
Q1JHC1	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_00321};		370552
Q1JHS5	reviewed			370552
Q1JHV6	reviewed			370552
Q1JIH4	reviewed			370552
Q1JIM6	reviewed			370552
Q1JKH1	reviewed			370551
Q1JL31	reviewed			370551
Q1JM76	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_00321};		370551
Q1JMN2	reviewed			370551
Q1JMR3	reviewed			370551
Q1JNC4	reviewed			370551
Q1JNH7	reviewed			370551
Q1KVS9	reviewed			3088
Q1LAN7	reviewed			266264
Q1LI29	reviewed			266264
Q1LI69	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_00321};		266264
Q1LK35	reviewed		3.5.4.16	266264
Q1LLJ5	reviewed			266264
Q1LLR6	reviewed			266264
Q1LPE1	reviewed		3.5.4.16	266264
Q1LPS6	reviewed			266264
Q1LRP3	reviewed			266264
Q1LSK8	reviewed			374463
Q1LSY4	reviewed			374463
Q1LSY5	reviewed			374463
Q1LTY0	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_00321};		374463
Q1LU74	reviewed			374463
Q1MCW4	reviewed			216596
Q1MDD6	reviewed			216596
Q1MIE4	reviewed			216596
Q1MM59	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_00321};		216596
Q1MN39	reviewed			216596
Q1MPD2	reviewed		3.5.4.16	363253
Q1MPS9	reviewed			363253
Q1MPT8	reviewed			363253
Q1MQY8	reviewed			363253
Q1MS56	reviewed			363253
Q1MSA1	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_00321};		363253
Q1PEX3	reviewed			3702
Q1Q8P1	reviewed			335284
Q1QD14	reviewed			335284
Q1QDP8	reviewed			335284
Q1QE34	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_00321};		335284
Q1QEJ2	reviewed			335284
Q1QEP5	reviewed			335284
Q1QH69	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_00321};		323097
Q1QMP4	reviewed			323097
Q1QN32	reviewed			323097
Q1QN33	reviewed			323097
Q1QS64	reviewed			323097
Q1QSU7	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_00321};		290398
Q1QSZ0	reviewed			290398
Q1QTK4	reviewed			290398
Q1QVC8	reviewed			290398
Q1R0H7	reviewed			290398
Q1R0H8	reviewed			290398
Q1R153	reviewed		3.5.4.16	290398
Q1R270	reviewed			364106
Q1R448	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_00321};		364106
Q1R5U3	reviewed			364106
Q1R6C9	reviewed			364106
Q1R6H0	reviewed			364106
Q1RH06	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_00321};		336407
Q1RHC3	reviewed			336407
Q1RHD6	reviewed			336407
Q1RHL9	reviewed			336407
Q1RIX0	reviewed			336407
Q1RK21	reviewed			336407
Q1RKK5	reviewed			336407
Q1WT77	reviewed			362948
Q1WTQ4	reviewed			362948
Q1WU83	reviewed			362948
Q1WUF4	reviewed			362948
Q1WUI3	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_00321};		362948
Q1WUZ8	reviewed			362948
Q1WVA0	reviewed			362948
Q1XDK1	reviewed			2788
Q1XDN0	reviewed			2788
Q1ZXA5	reviewed			44689
Q1ZXB7	reviewed			44689
Q1ZXB9	reviewed			44689
Q20365	reviewed			6239
Q20EU5	reviewed			51324
Q20Z78	reviewed			316056
Q211E5	reviewed			316056
Q211E6	reviewed			316056
Q21B49	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_00321};		316056
Q21C31	reviewed			316056
Q21FU1	reviewed			203122
Q21H61	reviewed			203122
Q21HQ0	reviewed			203122
Q21KS9	reviewed			203122
Q21M87	reviewed			203122
Q21M89	reviewed			203122
Q21PP0	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_00321};		203122
Q21RV5	reviewed			338969
Q21RV6	reviewed			338969
Q21SF0	reviewed			338969
Q21SY6	reviewed			338969
Q21TK4	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_00321};		338969
Q21W32	reviewed			338969
Q21WJ5	reviewed			338969
Q21XX0	reviewed			338969
Q23716	reviewed			5807
Q24814	reviewed			5759
Q24815	reviewed			5759
Q24816	reviewed			5759
Q24817	reviewed			5759
Q24MV8	reviewed			138119
Q24SK9	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_00321};		138119
Q24UI6	reviewed			138119
Q24VA2	reviewed			138119
Q250N4	reviewed			138119
Q250N5	reviewed			138119
Q253F1	reviewed			264202
Q254H4	reviewed			264202
Q255F3	reviewed			264202
Q256C5	reviewed			264202
Q26487	reviewed			7108
Q28I42	reviewed			8364
Q28IZ3	reviewed			8364
Q28QC6	reviewed			290400
Q28R88	reviewed		3.5.4.16	290400
Q28RI9	reviewed			290400
Q28UR1	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_00321};		290400
Q28UW8	reviewed			290400
Q28V06	reviewed			290400
Q28WF7	reviewed			290400
Q295Y7	reviewed		2.7.7.13	46245
Q29AU5	reviewed			46245
Q29BD5	reviewed			46245
Q29K06	reviewed			46245
Q2A1G8	reviewed			376619
Q2A1M0	reviewed			376619
Q2A1V8	reviewed			376619
Q2A3S7	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_00321};		376619
Q2A515	reviewed			376619
Q2A5H2	reviewed			376619
Q2EEV7	reviewed			145475
Q2FEK0	reviewed			367830
Q2FG63	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_00321};		367830
Q2FGW7	reviewed			367830
Q2FHG9	reviewed			367830
Q2FI57	reviewed			367830
Q2FIM8	reviewed			367830
Q2FJ74	reviewed		3.5.4.16	367830
Q2FJ92	reviewed			367830
Q2FJ93	reviewed			367830
Q2FNB7	reviewed	COFACTOR: Name=Fe(2+); Xref=ChEBI:CHEBI:29033; Evidence={ECO:0000255|HAMAP-Rule:MF_01527}; Note=Binds 1 Fe(2+) ion per subunit. {ECO:0000255|HAMAP-Rule:MF_01527};	3.5.4.39	323259
Q2FQJ1	reviewed		2.7.7.68	323259
Q2FRI3	reviewed			323259
Q2FTM6	reviewed		2.7.1.-	323259
Q2FU48	reviewed			323259
Q2FXQ8	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_00321};		93061
Q2FYG0	reviewed			93061
Q2FZP4	reviewed			93061
Q2G039	reviewed			93061
Q2G0L1	reviewed		3.5.4.16	93061
Q2G0N0	reviewed			93061
Q2G273	reviewed			93061
Q2G2D0	reviewed			93061
Q2G484	reviewed			279238
Q2G5E7	reviewed			279238
Q2G8Y2	reviewed			279238
Q2G8Y3	reviewed			279238
Q2GA15	reviewed			279238
Q2GAU7	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_00321};		279238
Q2GD82	reviewed			222891
Q2GD83	reviewed			222891
Q2GFN5	reviewed			205920
Q2GGM7	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_00321};		205920
Q2GGQ8	reviewed			205920
Q2GJ60	reviewed			212042
Q2GKQ2	reviewed			212042
Q2GKS7	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_00321};		212042
Q2IJ93	reviewed			290397
Q2IK81	reviewed			290397
Q2ILB9	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_00321};		290397
Q2IM96	reviewed			290397
Q2IPZ7	reviewed			290397
Q2IXA7	reviewed			316058
Q2IXR3	reviewed			316058
Q2J0B6	reviewed			316058
Q2J2B7	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_00321};		316058
Q2J2J9	reviewed			316058
Q2J6X4	reviewed		2.7.7.105	106370
Q2J728	reviewed			106370
Q2J9L7	reviewed			106370
Q2JCI2	reviewed			106370
Q2JFH8	reviewed			106370
Q2JFH9	reviewed			106370
Q2JM09	reviewed			321332
Q2JMD7	reviewed			321332
Q2JMX7	reviewed			321332
Q2JMX8	reviewed			321332
Q2JQ51	reviewed		3.6.5.n1	321332
Q2JSB7	reviewed			321327
Q2JUX4	reviewed			321327
Q2JUX5	reviewed			321327
Q2JV46	reviewed			321327
Q2JWN7	reviewed			321327
Q2JWR1	reviewed		3.6.5.n1	321327
Q2K522	reviewed			347834
Q2K5L2	reviewed			347834
Q2K9L9	reviewed			347834
Q2KD28	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_00321};		347834
Q2KDZ5	reviewed			347834
Q2KJ96	reviewed			9913
Q2KTC2	reviewed			13489
Q2KTQ5	reviewed			360910
Q2KU92	reviewed			360910
Q2KV83	reviewed			360910
Q2KXY7	reviewed			360910
Q2KZ16	reviewed		3.5.4.16	360910
Q2L2H1	reviewed			360910
Q2LQA3	reviewed			56780
Q2LSN7	reviewed			56780
Q2LTB9	reviewed			56780
Q2LUL6	reviewed			56780
Q2LUP0	reviewed		3.5.4.16	56780
Q2LVW9	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_00321};		56780
Q2LWC5	reviewed			56780
Q2LWU6	reviewed			56780
Q2N9A7	reviewed			314225
Q2N9A8	reviewed			314225
Q2NC10	reviewed			314225
Q2NCS5	reviewed			314225
Q2NE47	reviewed			339860
Q2NEH8	reviewed		3.5.4.29	339860
Q2NEL0	reviewed			339860
Q2NEL1	reviewed			339860
Q2NFK9	reviewed		2.7.7.68	339860
Q2NGM6	reviewed			339860
Q2NGN3	reviewed		2.7.1.-	339860
Q2NI42	reviewed	COFACTOR: Name=Fe(2+); Xref=ChEBI:CHEBI:29033; Evidence={ECO:0000255|HAMAP-Rule:MF_01527}; Note=Binds 1 Fe(2+) ion per subunit. {ECO:0000255|HAMAP-Rule:MF_01527};	3.5.4.39	339860
Q2NIQ6	reviewed			322098
Q2NJ19	reviewed			322098
Q2NJ20	reviewed			322098
Q2NQL6	reviewed			343509
Q2NQR6	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_00321};		343509
Q2NS44	reviewed			343509
Q2NW08	reviewed			343509
Q2NW23	reviewed			343509
Q2NWK4	reviewed			343509
Q2NZ59	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_00321};		342109
Q2NZX1	reviewed			342109
Q2NZY2	reviewed			342109
Q2P0X1	reviewed			342109
Q2P2T5	reviewed			342109
Q2P374	reviewed		3.5.4.16	342109
Q2P4Q8	reviewed			342109
Q2P693	reviewed			342109
Q2QZ37	reviewed			39947
Q2RFP4	reviewed			264732
Q2RFP5	reviewed			264732
Q2RIV4	reviewed			264732
Q2RJM5	reviewed			264732
Q2RLU6	reviewed			264732
