Entry	Reviewed	Cofactor	EC number	Organism (ID)
Q9AVK1	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250|UniProtKB:Q9FLN8}; Note=Binds 1 Mg(2+) ion per subunit. {ECO:0000250|UniProtKB:Q9FLN8};	2.1.1.-	13443
Q9AVL9	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250|UniProtKB:Q9FLN8}; Note=Binds 1 Mg(2+) ion per subunit. {ECO:0000250|UniProtKB:Q9FLN8};	2.1.1.-	13443
Q9AXE3	reviewed	COFACTOR: Name=pyruvate; Xref=ChEBI:CHEBI:15361; Evidence={ECO:0000250}; Note=Binds 1 pyruvoyl group covalently per subunit. {ECO:0000250};	4.1.1.50	4039
Q9C5D7	reviewed	COFACTOR: Name=a divalent metal cation; Xref=ChEBI:CHEBI:60240; Evidence={ECO:0000250|UniProtKB:Q40313}; Note=Binds 1 divalent metal cation per subunit. {ECO:0000250|UniProtKB:Q40313};	2.1.1.104	3702
Q9C7X5	reviewed		2.5.1.43	3702
Q9C9W3	reviewed	COFACTOR: Name=a divalent metal cation; Xref=ChEBI:CHEBI:60240; Evidence={ECO:0000250|UniProtKB:Q40313}; Note=Binds 1 divalent metal cation per subunit. {ECO:0000250|UniProtKB:Q40313};	2.1.1.104	3702
Q9CBA8	reviewed		2.1.1.163	272631
Q9CCQ4	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_00086}; Note=Binds 2 divalent ions per subunit. {ECO:0000255|HAMAP-Rule:MF_00086}; COFACTOR: Name=K(+); Xref=ChEBI:CHEBI:29103; Evidence={ECO:0000255|HAMAP-Rule:MF_00086}; Note=Binds 1 potassium ion per subunit. {ECO:0000255|HAMAP-Rule:MF_00086};	2.5.1.6	272631
Q9CCZ9	reviewed		2.1.1.33	272631
Q9CD52	reviewed		2.1.1.182	272631
Q9CDS7	reviewed		2.1.1.177	272623
Q9CEE0	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_00086}; Note=Binds 2 divalent ions per subunit. {ECO:0000255|HAMAP-Rule:MF_00086}; COFACTOR: Name=K(+); Xref=ChEBI:CHEBI:29103; Evidence={ECO:0000255|HAMAP-Rule:MF_00086}; Note=Binds 1 potassium ion per subunit. {ECO:0000255|HAMAP-Rule:MF_00086};	2.5.1.6	272623
Q9CFB7	reviewed		2.1.1.228	272623
Q9CHN8	reviewed		2.1.1.182	272623
Q9CHX0	reviewed		2.1.1.297	272623
Q9CJX3	reviewed		2.1.1.190	272843
Q9CK32	reviewed		2.1.1.-; 2.1.1.35	272843
Q9CKN9	reviewed	COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000255|HAMAP-Rule:MF_01865}; Note=Binds 2 [4Fe-4S] clusters. One cluster is coordinated with 3 cysteines and an exchangeable S-adenosyl-L-methionine. {ECO:0000255|HAMAP-Rule:MF_01865};	2.8.4.4	272843
Q9CKP7	reviewed		2.1.1.176	272843
Q9CLL5	reviewed		2.1.1.182	272843
Q9CMI6	reviewed		2.1.1.222; 2.1.1.64	272843
Q9CN21	reviewed	COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000255|HAMAP-Rule:MF_01225}; Note=Binds 2 [4Fe-4S] clusters. Binds 1 [4Fe-4S] cluster coordinated with 3 cysteines and an exchangeable S-adenosyl-L-methionine and 1 [4Fe-4S] cluster coordinated with 3 cysteines and the GTP-derived substrate. {ECO:0000255|HAMAP-Rule:MF_01225};	4.1.99.22	272843
Q9CN71	reviewed		2.1.1.186	272843
Q9CN82	reviewed		2.1.1.297	272843
Q9CNJ3	reviewed		2.1.1.166	272843
Q9CNP8	reviewed	COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000255|HAMAP-Rule:MF_01694}; Note=Binds 1 [4Fe-4S] cluster. The cluster is coordinated with 3 cysteines and an exchangeable S-adenosyl-L-methionine. {ECO:0000255|HAMAP-Rule:MF_01694}; COFACTOR: Name=[2Fe-2S] cluster; Xref=ChEBI:CHEBI:190135; Evidence={ECO:0000255|HAMAP-Rule:MF_01694}; Note=Binds 1 [2Fe-2S] cluster. The cluster is coordinated with 3 cysteines and 1 arginine. {ECO:0000255|HAMAP-Rule:MF_01694};	2.8.1.6	272843
Q9CNT7	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_01102};	1.5.-.-; 2.1.1.61	272843
Q9CNW9	reviewed		2.1.1.173; 2.1.1.264	272843
Q9CPH1	reviewed		2.1.1.189	272843
Q9CQL0	reviewed		2.1.1.-	10090
Q9CWQ0	reviewed		2.1.1.314	10090
Q9CY45	reviewed		2.1.1.-	10090
Q9D0U1	reviewed		2.5.1.25	10090
Q9D2Q2	reviewed		2.1.1.211	10090
Q9D853	reviewed		2.1.1.-	10090
Q9DCL4	reviewed		2.1.1.-	10090
Q9DD20	reviewed		2.1.1.9	10090
Q9EPL4	reviewed		2.1.1.-	10090
Q9EST2	reviewed		2.1.1.8	10141
Q9EXU8	reviewed	COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000255|HAMAP-Rule:MF_00660}; Note=Binds 1 [4Fe-4S] cluster. The cluster is coordinated with 3 cysteines and an exchangeable S-adenosyl-L-methionine. {ECO:0000255|HAMAP-Rule:MF_00660};	1.21.98.4	266834
Q9EYN8	reviewed	COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000255|HAMAP-Rule:MF_01225}; Note=Binds 2 [4Fe-4S] clusters. Binds 1 [4Fe-4S] cluster coordinated with 3 cysteines and an exchangeable S-adenosyl-L-methionine and 1 [4Fe-4S] cluster coordinated with 3 cysteines and the GTP-derived substrate. {ECO:0000255|HAMAP-Rule:MF_01225};	4.1.99.22	32051
Q9EYP3	reviewed	COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000255|HAMAP-Rule:MF_00206}; Note=Binds 2 [4Fe-4S] clusters per subunit. One cluster is coordinated with 3 cysteines and an exchangeable S-adenosyl-L-methionine. {ECO:0000255|HAMAP-Rule:MF_00206};	2.8.1.8	272560
Q9F1Y5	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000305|PubMed:18563898};	2.1.1.255	100226
Q9F305	reviewed		2.1.1.33	100226
Q9F5K5	reviewed		2.1.1.209	1938
Q9FCC2	reviewed	COFACTOR: Name=pyridoxal 5'-phosphate; Xref=ChEBI:CHEBI:597326; Evidence={ECO:0000255|HAMAP-Rule:MF_00834};	2.6.1.62	100226
Q9FCC3	reviewed	COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000255|HAMAP-Rule:MF_01694}; Note=Binds 1 [4Fe-4S] cluster. The cluster is coordinated with 3 cysteines and an exchangeable S-adenosyl-L-methionine. {ECO:0000255|HAMAP-Rule:MF_01694}; COFACTOR: Name=[2Fe-2S] cluster; Xref=ChEBI:CHEBI:190135; Evidence={ECO:0000255|HAMAP-Rule:MF_01694}; Note=Binds 1 [2Fe-2S] cluster. The cluster is coordinated with 3 cysteines and 1 arginine. {ECO:0000255|HAMAP-Rule:MF_01694};	2.8.1.6	100226
Q9FF79	reviewed		2.5.1.43	3702
Q9FG08	reviewed		2.1.1.-	3702
Q9FHB3	reviewed		2.1.1.-	3702
Q9FKT9	reviewed		2.5.1.43	3702
Q9FPL6	reviewed	COFACTOR: Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000250|UniProtKB:Q96551}; Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250|UniProtKB:Q96551}; Name=Co(2+); Xref=ChEBI:CHEBI:48828; Evidence={ECO:0000250|UniProtKB:Q96551}; Note=Binds 2 divalent ions per subunit. The metal ions interact primarily with the substrate (By similarity). Can utilize magnesium, manganese or cobalt (in vitro) (By similarity). {ECO:0000250|UniProtKB:P13444, ECO:0000250|UniProtKB:Q96551}; COFACTOR: Name=K(+); Xref=ChEBI:CHEBI:29103; Evidence={ECO:0000250|UniProtKB:Q96551}; Note=Binds 1 potassium ion per subunit. The potassium ion interacts primarily with the substrate (By similarity). {ECO:0000250|UniProtKB:P13444};	2.5.1.6	126914
Q9FQY8	reviewed		2.1.1.68	4072
Q9FUZ1	reviewed	COFACTOR: Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000250|UniProtKB:Q96551}; Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250|UniProtKB:Q96551}; Name=Co(2+); Xref=ChEBI:CHEBI:48828; Evidence={ECO:0000250|UniProtKB:Q96551}; Note=Binds 2 divalent ions per subunit. The metal ions interact primarily with the substrate (By similarity). Can utilize magnesium, manganese or cobalt (in vitro) (By similarity). {ECO:0000250|UniProtKB:P13444, ECO:0000250|UniProtKB:Q96551}; COFACTOR: Name=K(+); Xref=ChEBI:CHEBI:29103; Evidence={ECO:0000250|UniProtKB:Q96551}; Note=Binds 1 potassium ion per subunit. The potassium ion interacts primarily with the substrate (By similarity). {ECO:0000250|UniProtKB:P13444};	2.5.1.6	3707
Q9FVG7	reviewed	COFACTOR: Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000250|UniProtKB:Q96551}; Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250|UniProtKB:Q96551}; Name=Co(2+); Xref=ChEBI:CHEBI:48828; Evidence={ECO:0000250|UniProtKB:Q96551}; Note=Binds 2 divalent ions per subunit. The metal ions interact primarily with the substrate (By similarity). Can utilize magnesium, manganese or cobalt (in vitro) (By similarity). {ECO:0000250|UniProtKB:P13444, ECO:0000250|UniProtKB:Q96551}; COFACTOR: Name=K(+); Xref=ChEBI:CHEBI:29103; Evidence={ECO:0000250|UniProtKB:Q96551}; Note=Binds 1 potassium ion per subunit. The potassium ion interacts primarily with the substrate (By similarity). {ECO:0000250|UniProtKB:P13444};	2.5.1.6	3339
Q9FVG8	reviewed	COFACTOR: Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000250|UniProtKB:Q96551}; Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250|UniProtKB:Q96551}; Name=Co(2+); Xref=ChEBI:CHEBI:48828; Evidence={ECO:0000250|UniProtKB:Q96551}; Note=Binds 2 divalent ions per subunit. The metal ions interact primarily with the substrate (By similarity). Can utilize magnesium, manganese or cobalt (in vitro) (By similarity). {ECO:0000250|UniProtKB:P13444, ECO:0000250|UniProtKB:Q96551}; COFACTOR: Name=K(+); Xref=ChEBI:CHEBI:29103; Evidence={ECO:0000250|UniProtKB:Q96551}; Note=Binds 1 potassium ion per subunit. The potassium ion interacts primarily with the substrate (By similarity). {ECO:0000250|UniProtKB:P13444};	2.5.1.6	3339
Q9FYZ9	reviewed		2.1.1.273	4151
Q9GPS6	reviewed		2.1.1.77	44689
Q9HE26	reviewed		2.1.1.-	367110
Q9HII0	reviewed	COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000255|HAMAP-Rule:MF_00917}; Note=Binds 1 [4Fe-4S] cluster. The cluster is coordinated with 3 cysteines and an exchangeable S-adenosyl-L-methionine. {ECO:0000255|HAMAP-Rule:MF_00917}; COFACTOR: Name=S-adenosyl-L-methionine; Xref=ChEBI:CHEBI:59789; Evidence={ECO:0000255|HAMAP-Rule:MF_00917}; Note=Binds 1 S-adenosyl-L-methionine per subunit. {ECO:0000255|HAMAP-Rule:MF_00917}; COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_00917};	4.3.99.3	273075
Q9HIY0	reviewed	COFACTOR: Name=pyruvate; Xref=ChEBI:CHEBI:15361; Evidence={ECO:0000255|HAMAP-Rule:MF_00464}; Note=Binds 1 pyruvoyl group covalently per subunit. {ECO:0000255|HAMAP-Rule:MF_00464};	4.1.1.50	273075
Q9HJ48	reviewed		2.1.1.-	273075
Q9HKZ7	reviewed	COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000255|HAMAP-Rule:MF_01225}; Note=Binds 2 [4Fe-4S] clusters. Binds 1 [4Fe-4S] cluster coordinated with 3 cysteines and an exchangeable S-adenosyl-L-methionine and 1 [4Fe-4S] cluster coordinated with 3 cysteines and the GTP-derived substrate. {ECO:0000255|HAMAP-Rule:MF_01225};	4.1.99.22	273075
Q9HM12	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250};	2.5.1.6	273075
Q9HN40	reviewed		2.1.1.166	64091
Q9HN78	reviewed	COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000255|HAMAP-Rule:MF_00206}; Note=Binds 2 [4Fe-4S] clusters per subunit. One cluster is coordinated with 3 cysteines and an exchangeable S-adenosyl-L-methionine. {ECO:0000255|HAMAP-Rule:MF_00206};	2.8.1.8	64091
Q9HNU8	reviewed	COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000250}; Note=Binds 1 [4Fe-4S] cluster. The cluster is coordinated with 3 cysteines and an exchangeable S-adenosyl-L-methionine. {ECO:0000250};	2.5.1.147	64091
Q9HNU9	reviewed	COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000255|HAMAP-Rule:MF_01611}; Note=Binds 1 [4Fe-4S] cluster. The cluster is coordinated with 3 cysteines and an exchangeable S-adenosyl-L-methionine. {ECO:0000255|HAMAP-Rule:MF_01611};	4.3.1.32	64091
Q9HQ73	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_00136};	2.5.1.6	64091
Q9HQG3	reviewed		2.1.1.-	64091
Q9HQK6	reviewed		2.1.1.98	64091
Q9HRG2	reviewed	COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000255|HAMAP-Rule:MF_00089}; Note=Binds 1 [4Fe-4S] cluster per subunit. The cluster is coordinated with 3 cysteines and an exchangeable S-adenosyl-L-methionine. {ECO:0000255|HAMAP-Rule:MF_00089};	4.1.99.17	64091
Q9HST4	reviewed	COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000255|HAMAP-Rule:MF_01225}; Note=Binds 2 [4Fe-4S] clusters. Binds 1 [4Fe-4S] cluster coordinated with 3 cysteines and an exchangeable S-adenosyl-L-methionine and 1 [4Fe-4S] cluster coordinated with 3 cysteines and the GTP-derived substrate. {ECO:0000255|HAMAP-Rule:MF_01225};	4.1.99.22	64091
Q9HUJ2	reviewed	COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000255|HAMAP-Rule:MF_00089}; Note=Binds 1 [4Fe-4S] cluster per subunit. The cluster is coordinated with 3 cysteines and an exchangeable S-adenosyl-L-methionine. {ECO:0000255|HAMAP-Rule:MF_00089};	4.1.99.17	208964
Q9HUM8	reviewed		2.1.1.185	208964
Q9HUX4	reviewed		2.5.1.-	208964
Q9HV35	reviewed	COFACTOR: Name=pyruvate; Xref=ChEBI:CHEBI:15361; Evidence={ECO:0000255|HAMAP-Rule:MF_00464}; Note=Binds 1 pyruvoyl group covalently per subunit. {ECO:0000255|HAMAP-Rule:MF_00464};	4.1.1.50	208964
Q9HV78	reviewed		2.1.1.-; 2.1.1.35	208964
Q9HVC8	reviewed		2.1.1.297	208964
Q9HX25	reviewed	COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000255|HAMAP-Rule:MF_00206}; Note=Binds 2 [4Fe-4S] clusters per subunit. One cluster is coordinated with 3 cysteines and an exchangeable S-adenosyl-L-methionine. {ECO:0000255|HAMAP-Rule:MF_00206};	2.8.1.8	208964
Q9HXD6	reviewed	COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000255|HAMAP-Rule:MF_01225}; Note=Binds 2 [4Fe-4S] clusters. Binds 1 [4Fe-4S] cluster coordinated with 3 cysteines and an exchangeable S-adenosyl-L-methionine and 1 [4Fe-4S] cluster coordinated with 3 cysteines and the GTP-derived substrate. {ECO:0000255|HAMAP-Rule:MF_01225};	4.1.99.22	208964
Q9HXQ1	reviewed		2.1.1.228	208964
Q9HYF0	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_01102};	1.5.-.-; 2.1.1.61	208964
Q9HZ63	reviewed		2.1.1.222; 2.1.1.64	208964
Q9HZG0	reviewed		2.1.1.173; 2.1.1.264	208964
Q9I2C0	reviewed	COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000255|HAMAP-Rule:MF_00660}; Note=Binds 1 [4Fe-4S] cluster. The cluster is coordinated with 3 cysteines and an exchangeable S-adenosyl-L-methionine. {ECO:0000255|HAMAP-Rule:MF_00660};	1.21.98.4	208964
Q9I2Q2	reviewed	COFACTOR: Name=methylcob(III)alamin; Xref=ChEBI:CHEBI:28115; Evidence={ECO:0000250}; COFACTOR: Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Evidence={ECO:0000250}; Note=Binds 1 zinc ion per subunit. {ECO:0000250};	2.1.1.13	208964
Q9I2Q6	reviewed	COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000250}; Note=Binds 1 [4Fe-4S] cluster. The cluster is coordinated with 3 cysteines and an exchangeable S-adenosyl-L-methionine. {ECO:0000250};	2.1.1.-	208964
Q9I2W4	reviewed		2.1.1.107	208964
Q9I3F4	reviewed		2.1.1.186	208964
Q9I3K7	reviewed	COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000255|HAMAP-Rule:MF_01225}; Note=Binds 2 [4Fe-4S] clusters. Binds 1 [4Fe-4S] cluster coordinated with 3 cysteines and an exchangeable S-adenosyl-L-methionine and 1 [4Fe-4S] cluster coordinated with 3 cysteines and the GTP-derived substrate. {ECO:0000255|HAMAP-Rule:MF_01225};	4.1.99.22	208964
Q9I525	reviewed		2.1.1.190	208964
Q9I541	reviewed	COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000255|HAMAP-Rule:MF_01865}; Note=Binds 2 [4Fe-4S] clusters. One cluster is coordinated with 3 cysteines and an exchangeable S-adenosyl-L-methionine. {ECO:0000255|HAMAP-Rule:MF_01865};	2.8.4.4	208964
Q9I5R7	reviewed	COFACTOR: Name=pyruvate; Xref=ChEBI:CHEBI:15361; Evidence={ECO:0000255|HAMAP-Rule:MF_00465}; Note=Binds 1 pyruvoyl group covalently per subunit. {ECO:0000255|HAMAP-Rule:MF_00465};	4.1.1.50	208964
Q9I5U5	reviewed		2.1.1.182	208964
Q9I5Z0	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_00086}; Note=Binds 2 divalent ions per subunit. {ECO:0000255|HAMAP-Rule:MF_00086}; COFACTOR: Name=K(+); Xref=ChEBI:CHEBI:29103; Evidence={ECO:0000255|HAMAP-Rule:MF_00086}; Note=Binds 1 potassium ion per subunit. {ECO:0000255|HAMAP-Rule:MF_00086};	2.5.1.6	208964
Q9I618	reviewed	COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000255|HAMAP-Rule:MF_01694}; Note=Binds 1 [4Fe-4S] cluster. The cluster is coordinated with 3 cysteines and an exchangeable S-adenosyl-L-methionine. {ECO:0000255|HAMAP-Rule:MF_01694}; COFACTOR: Name=[2Fe-2S] cluster; Xref=ChEBI:CHEBI:190135; Evidence={ECO:0000255|HAMAP-Rule:MF_01694}; Note=Binds 1 [2Fe-2S] cluster. The cluster is coordinated with 3 cysteines and 1 arginine. {ECO:0000255|HAMAP-Rule:MF_01694};	2.8.1.6	208964
Q9I6B3	reviewed		2.1.1.33	208964
Q9I6V7	reviewed		2.1.1.80	208964
Q9I7A9	reviewed		2.1.1.176	208964
Q9I7X6	reviewed		2.1.1.22	7227
Q9I8S2	reviewed		2.1.1.56	8355
Q9INI4	reviewed		2.1.1.56; 2.7.7.50	649604
Q9JP88	reviewed		2.1.1.190	983917
Q9JQX5	reviewed		2.1.1.166	122587
Q9JRW7	reviewed	COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000255|HAMAP-Rule:MF_01694}; Note=Binds 1 [4Fe-4S] cluster. The cluster is coordinated with 3 cysteines and an exchangeable S-adenosyl-L-methionine. {ECO:0000255|HAMAP-Rule:MF_01694}; COFACTOR: Name=[2Fe-2S] cluster; Xref=ChEBI:CHEBI:190135; Evidence={ECO:0000255|HAMAP-Rule:MF_01694}; Note=Binds 1 [2Fe-2S] cluster. The cluster is coordinated with 3 cysteines and 1 arginine. {ECO:0000255|HAMAP-Rule:MF_01694};	2.8.1.6	122586
Q9JT82	reviewed		2.1.1.-; 2.1.1.35	122587
Q9JUC8	reviewed	COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000255|HAMAP-Rule:MF_00206}; Note=Binds 2 [4Fe-4S] clusters per subunit. One cluster is coordinated with 3 cysteines and an exchangeable S-adenosyl-L-methionine. {ECO:0000255|HAMAP-Rule:MF_00206};	2.8.1.8	122587
Q9JV83	reviewed		2.1.1.163; 2.1.1.201	122587
Q9JVC2	reviewed		2.1.1.182	122587
Q9JVV6	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_00086}; Note=Binds 2 divalent ions per subunit. {ECO:0000255|HAMAP-Rule:MF_00086}; COFACTOR: Name=K(+); Xref=ChEBI:CHEBI:29103; Evidence={ECO:0000255|HAMAP-Rule:MF_00086}; Note=Binds 1 potassium ion per subunit. {ECO:0000255|HAMAP-Rule:MF_00086};	2.5.1.6	122587
Q9JWE6	reviewed		2.1.1.222; 2.1.1.64	122587
Q9JWF3	reviewed	COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000255|HAMAP-Rule:MF_00089}; Note=Binds 1 [4Fe-4S] cluster per subunit. The cluster is coordinated with 3 cysteines and an exchangeable S-adenosyl-L-methionine. {ECO:0000255|HAMAP-Rule:MF_00089};	4.1.99.17	122587
Q9JXI0	reviewed	COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000255|HAMAP-Rule:MF_00089}; Note=Binds 1 [4Fe-4S] cluster per subunit. The cluster is coordinated with 3 cysteines and an exchangeable S-adenosyl-L-methionine. {ECO:0000255|HAMAP-Rule:MF_00089};	4.1.99.17	122586
Q9JXI7	reviewed		2.1.1.222; 2.1.1.64	122586
Q9JXV8	reviewed	COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000255|HAMAP-Rule:MF_01864}; Note=Binds 2 [4Fe-4S] clusters. One cluster is coordinated with 3 cysteines and an exchangeable S-adenosyl-L-methionine. {ECO:0000255|HAMAP-Rule:MF_01864};	2.8.4.3	122586
Q9JY09	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_00086}; Note=Binds 2 divalent ions per subunit. {ECO:0000255|HAMAP-Rule:MF_00086}; COFACTOR: Name=K(+); Xref=ChEBI:CHEBI:29103; Evidence={ECO:0000255|HAMAP-Rule:MF_00086}; Note=Binds 1 potassium ion per subunit. {ECO:0000255|HAMAP-Rule:MF_00086};	2.5.1.6	122586
Q9JYA0	reviewed		2.1.1.-; 2.1.1.35	122586
Q9JYY8	reviewed		2.1.1.264	122586
Q9JZ24	reviewed		2.1.1.33	122586
Q9JZA5	reviewed	COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000255|HAMAP-Rule:MF_00206}; Note=Binds 2 [4Fe-4S] clusters per subunit. One cluster is coordinated with 3 cysteines and an exchangeable S-adenosyl-L-methionine. {ECO:0000255|HAMAP-Rule:MF_00206};	2.8.1.8	122586
Q9JZR3	reviewed		2.1.1.185	122586
Q9K0B7	reviewed		2.1.1.182	122586
Q9K0Q5	reviewed	COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000255|HAMAP-Rule:MF_00917}; Note=Binds 1 [4Fe-4S] cluster. The cluster is coordinated with 3 cysteines and an exchangeable S-adenosyl-L-methionine. {ECO:0000255|HAMAP-Rule:MF_00917}; COFACTOR: Name=S-adenosyl-L-methionine; Xref=ChEBI:CHEBI:59789; Evidence={ECO:0000255|HAMAP-Rule:MF_00917}; Note=Binds 1 S-adenosyl-L-methionine per subunit. {ECO:0000255|HAMAP-Rule:MF_00917}; COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_00917};	4.3.99.3	122586
Q9K0V4	reviewed		2.1.1.173	122586
Q9K2B6	reviewed		2.1.1.163	83558
Q9K3R5	reviewed		2.1.1.182	100226
Q9K4E3	reviewed		2.1.1.297	100226
Q9K5E4	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_00086}; Note=Binds 2 divalent ions per subunit. {ECO:0000255|HAMAP-Rule:MF_00086}; COFACTOR: Name=K(+); Xref=ChEBI:CHEBI:29103; Evidence={ECO:0000255|HAMAP-Rule:MF_00086}; Note=Binds 1 potassium ion per subunit. {ECO:0000255|HAMAP-Rule:MF_00086};	2.5.1.6	196627
Q9K7C9	reviewed	COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000255|HAMAP-Rule:MF_00206}; Note=Binds 2 [4Fe-4S] clusters per subunit. One cluster is coordinated with 3 cysteines and an exchangeable S-adenosyl-L-methionine. {ECO:0000255|HAMAP-Rule:MF_00206};	2.8.1.8	272558
Q9K7Q9	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_00086}; Note=Binds 2 divalent ions per subunit. {ECO:0000255|HAMAP-Rule:MF_00086}; COFACTOR: Name=K(+); Xref=ChEBI:CHEBI:29103; Evidence={ECO:0000255|HAMAP-Rule:MF_00086}; Note=Binds 1 potassium ion per subunit. {ECO:0000255|HAMAP-Rule:MF_00086};	2.5.1.6	272558
Q9K859	reviewed	COFACTOR: Name=pyruvate; Xref=ChEBI:CHEBI:15361; Evidence={ECO:0000255|HAMAP-Rule:MF_00464}; Note=Binds 1 pyruvoyl group covalently per subunit. {ECO:0000255|HAMAP-Rule:MF_00464};	4.1.1.50	272558
