Entry	Reviewed	Cofactor	EC number	Organism (ID)
B5YW99	reviewed		1.1.1.17	444450
B5YXE5	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_00129};		444450
B5YXS2	reviewed		7.1.1.-	444450
B5Z112	reviewed		1.14.12.19	444450
B5Z115	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_01651};	1.18.1.3	444450
B5Z1X8	reviewed		1.1.1.58	444450
B5Z2Q2	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_01652};	1.14.13.127	444450
B5Z372	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_01313};	1.18.1.-	444450
B5Z8Q8	reviewed		7.1.1.-	563041
B5Z8R2	reviewed		7.1.1.-	563041
B5Z9Y2	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_00129};		563041
B5ZAL6	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_00129};		565575
B5ZSS0	reviewed		1.1.1.37	395492
B5ZV80	reviewed	COFACTOR: Name=NAD(+); Xref=ChEBI:CHEBI:57540; Evidence={ECO:0000255|HAMAP-Rule:MF_00563}; Note=Binds 1 NAD(+) per subunit. {ECO:0000255|HAMAP-Rule:MF_00563};	3.13.2.1	395492
B5ZYL4	reviewed		7.1.1.-	395492
B5ZYL5	reviewed		7.1.1.-	395492
B5ZYM1	reviewed		7.1.1.-	395492
B6EHU8	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_00129};		316275
B6EIC3	reviewed		7.2.1.1	316275
B6EL39	reviewed		1.1.1.37	316275
B6EML5	reviewed		1.2.1.71	316275
B6EN80	reviewed		1.1.1.17	316275
B6HRL5	reviewed		1.1.1.17	500485
B6HV34	reviewed		1.1.1.-	500485
B6HZX3	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_01652};	1.14.13.127	409438
B6I1V4	reviewed		1.1.1.37	409438
B6I3H6	reviewed		1.1.1.17	409438
B6I3X8	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_00129};		409438
B6I5B2	reviewed		1.14.12.19	409438
B6I5B5	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_01651};	1.18.1.3	409438
B6I697	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_01313};	1.18.1.-	409438
B6I7N2	reviewed		7.1.1.-	409438
B6I988	reviewed		1.14.99.46	409438
B6IAS4	reviewed		1.1.1.58	409438
B6IBG6	reviewed		1.2.1.71	409438
B6ISX4	reviewed		7.1.1.-	414684
B6ISX8	reviewed		7.1.1.-	414684
B6IYP5	reviewed		1.1.1.37	414684
B6IZ48	reviewed		7.1.1.-	434923
B6IZ52	reviewed		7.1.1.-	434923
B6IZN7	reviewed		1.1.1.37	434923
B6J3R0	reviewed	COFACTOR: Name=NAD(+); Xref=ChEBI:CHEBI:57540; Evidence={ECO:0000255|HAMAP-Rule:MF_00563}; Note=Binds 1 NAD(+) per subunit. {ECO:0000255|HAMAP-Rule:MF_00563};	3.13.2.1	434923
B6J697	reviewed		7.1.1.-	434924
B6J6A2	reviewed		7.1.1.-	434924
B6J6H1	reviewed	COFACTOR: Name=NAD(+); Xref=ChEBI:CHEBI:57540; Evidence={ECO:0000255|HAMAP-Rule:MF_00563}; Note=Binds 1 NAD(+) per subunit. {ECO:0000255|HAMAP-Rule:MF_00563};	3.13.2.1	434924
B6J7Q0	reviewed		1.1.1.37	434924
B6JAJ1	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_00129};		504832
B6JGW3	reviewed		7.1.1.-	504832
B6JKE5	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_00129};		570508
B6JNA3	reviewed		7.1.1.-	570508
B6JNA7	reviewed		7.1.1.-	570508
B6QP49	reviewed		1.1.1.17	441960
B6YR61	reviewed		7.1.1.-	511995
B6YVB1	reviewed	COFACTOR: Name=NAD(+); Xref=ChEBI:CHEBI:57540; Evidence={ECO:0000255|HAMAP-Rule:MF_00153};	2.5.1.46	523850
B6YWH0	reviewed		1.1.1.26	523850
B6YX39	reviewed		2.7.7.1	523850
B7FXE8	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_03157};	4.2.1.93	556484
B7GFQ6	reviewed			491915
B7GFV3	reviewed		1.2.1.88	491915
B7GGT8	reviewed		1.1.1.37	491915
B7GJR4	reviewed		1.1.1.17	491915
B7GME7	reviewed		7.1.1.-	491915
B7GMV9	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_00129};		491915
B7GW58	reviewed		1.1.1.37	557600
B7H0I9	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_00129};		557600
B7H4Q3	reviewed			405532
B7H4V1	reviewed		1.2.1.88	405532
B7HFA6	reviewed		1.1.1.37	405532
B7HFJ2	reviewed		7.1.1.-	405532
B7HRN2	reviewed		1.1.1.37	405534
B7HS01	reviewed			405534
B7HSW8	reviewed		1.2.1.88	405534
B7HY54	reviewed		7.1.1.-	405534
B7I9D2	reviewed		1.1.1.37	480119
B7IC15	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_00129};		480119
B7IDQ7	reviewed			484019
B7IJZ0	reviewed		1.1.1.37	405531
B7IQU9	reviewed		7.1.1.-	405531
B7IUS6	reviewed			405531
B7IUW8	reviewed		1.2.1.88	405531
B7J1B1	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_00129};		445985
B7J7U3	reviewed		7.1.1.-	243159
B7JB95	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_00129};		243159
B7JGM1	reviewed		7.1.1.-	405535
B7JM56	reviewed			405535
B7JM99	reviewed		1.2.1.88	405535
B7JRW5	reviewed		1.1.1.37	405535
B7JVP1	reviewed		7.1.1.-	41431
B7JYJ3	reviewed		7.1.1.-	41431
B7JZ00	reviewed		7.1.1.-	41431
B7K8X6	reviewed	COFACTOR: Name=NAD(+); Xref=ChEBI:CHEBI:57540; Evidence={ECO:0000255|HAMAP-Rule:MF_00563}; Note=Binds 1 NAD(+) per subunit. {ECO:0000255|HAMAP-Rule:MF_00563};	3.13.2.1	65393
B7KEE5	reviewed		7.1.1.-	65393
B7KFF4	reviewed		7.1.1.-	65393
B7KGC8	reviewed		7.1.1.-	65393
B7KSJ4	reviewed	COFACTOR: Name=NAD(+); Xref=ChEBI:CHEBI:57540; Evidence={ECO:0000255|HAMAP-Rule:MF_00563}; Note=Binds 1 NAD(+) per subunit. {ECO:0000255|HAMAP-Rule:MF_00563};	3.13.2.1	440085
B7KT53	reviewed		1.5.1.42	440085
B7KVX2	reviewed		1.1.1.37	440085
B7KWT7	reviewed		1.14.99.46	440085
B7L503	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_01652};	1.14.13.127	585055
B7L6M0	reviewed		1.2.1.71	585055
B7L723	reviewed		1.1.1.17	585055
B7L7M1	reviewed		1.1.1.58	585055
B7L889	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_00129};		585055
B7LAU4	reviewed		7.1.1.-	585055
B7LDD1	reviewed		1.14.12.19	585055
B7LDD4	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_01651};	1.18.1.3	585055
B7LEC2	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_01313};	1.18.1.-	585055
B7LFC2	reviewed		1.14.99.46	585055
B7LHU4	reviewed		1.1.1.37	585055
B7LM50	reviewed		7.1.1.-	585054
B7LQ46	reviewed		1.2.1.71	585054
B7LRD0	reviewed		1.1.1.58	585054
B7LRL0	reviewed		1.1.1.37	585054
B7LW23	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_01313};	1.18.1.-	585054
B7LZC3	reviewed		1.1.1.58	585034
B7M0U8	reviewed		1.1.1.37	585034
B7M1F8	reviewed		1.2.1.71	585034
B7M2Z5	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_01652};	1.14.13.127	585034
B7M3M7	reviewed		1.1.1.17	585034
B7M597	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_00129};		585034
B7M5W1	reviewed		7.1.1.-	585034
B7M7P2	reviewed		1.14.12.19	585034
B7M8Z7	reviewed		1.14.99.46	585034
B7M9E8	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_01313};	1.18.1.-	585034
B7MAV7	reviewed		1.2.1.71	585035
B7MBZ7	reviewed		1.1.1.37	585035
B7MFG0	reviewed		1.1.1.17	585035
B7MG46	reviewed		7.1.1.-	585035
B7MGG1	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_00129};		585035
B7MIF9	reviewed		1.14.99.46	585035
B7MKI0	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_01313};	1.18.1.-	585035
B7MMY5	reviewed		1.1.1.58	585035
B7MPB4	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_01652};	1.14.13.127	585397
B7MTF5	reviewed		1.14.99.46	585397
B7MVM5	reviewed		1.2.1.71	585397
B7MXW1	reviewed		7.1.1.-	585397
B7MYL1	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_01313};	1.18.1.-	585397
B7N0M1	reviewed		1.1.1.37	585397
B7N242	reviewed		1.1.1.17	585397
B7N2I0	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_00129};		585397
B7N3G8	reviewed		1.14.99.46	585056
B7N4U6	reviewed		1.1.1.58	585056
B7N582	reviewed		1.2.1.71	585056
B7N5P4	reviewed		7.1.1.-	585056
B7N6C6	reviewed		1.14.12.19	585056
B7N6C9	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_01651};	1.18.1.3	585056
B7N6U1	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_01313};	1.18.1.-	585056
B7N8Q4	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_01652};	1.14.13.127	585056
B7NDL4	reviewed		1.1.1.37	585056
B7NEQ1	reviewed		1.1.1.17	585056
B7NF57	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_00129};		585056
B7NIJ4	reviewed		1.1.1.58	585057
B7NK08	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_01652};	1.14.13.127	585057
B7NKU9	reviewed		1.1.1.37	585057
B7NNW1	reviewed		7.1.1.-	585057
B7NPA3	reviewed		1.1.1.17	585057
B7NR43	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_00129};		585057
B7NRI8	reviewed		1.14.12.19	585057
B7NRJ1	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_01651};	1.18.1.3	585057
B7NSJ1	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_01313};	1.18.1.-	585057
B7NT31	reviewed		1.2.1.71	585057
B7UFU0	reviewed		7.1.1.-	574521
B7UHC3	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_01313};	1.18.1.-	574521
B7UJW8	reviewed		1.1.1.37	574521
B7ULF5	reviewed		1.1.1.17	574521
B7UMK6	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_00129};		574521
B7UNZ5	reviewed		1.14.99.46	574521
B7URP8	reviewed		1.1.1.58	574521
B7USC7	reviewed		1.2.1.71	574521
B7UZU0	reviewed		7.2.1.1	557722
B7UZU5	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_00247}; Note=Binds 1 FAD per subunit. {ECO:0000255|HAMAP-Rule:MF_00247};	1.6.1.1	557722
B7V419	reviewed	COFACTOR: Name=NAD(+); Xref=ChEBI:CHEBI:57540; Evidence={ECO:0000255|HAMAP-Rule:MF_00563}; Note=Binds 1 NAD(+) per subunit. {ECO:0000255|HAMAP-Rule:MF_00563};	3.13.2.1	557722
B7V7A2	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_00129};		557722
B7VAQ9	reviewed		7.1.1.-	557722
B7VID0	reviewed		1.1.1.37	575788
B7VKD2	reviewed		7.2.1.1	575788
B7VKD5	reviewed		7.2.1.1	575788
B7VLI4	reviewed		1.2.1.71	575788
B7VM91	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_00247}; Note=Binds 1 FAD per subunit. {ECO:0000255|HAMAP-Rule:MF_00247};	1.6.1.1	575788
B7VN07	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_00129};		575788
B8CIT6	reviewed		1.2.1.71	225849
B8CKC7	reviewed		7.2.1.1	225849
B8CSY7	reviewed		1.1.1.37	225849
B8CVV6	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_00129};		225849
B8D6S0	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_00129};		561501
B8D765	reviewed		7.1.1.-	561501
B8D892	reviewed		1.1.1.17	561501
B8D8D5	reviewed		1.1.1.17	563178
B8D8G6	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_00129};		563178
B8D8W1	reviewed		7.1.1.-	563178
B8DR41	reviewed	COFACTOR: Name=NAD(+); Xref=ChEBI:CHEBI:57540; Evidence={ECO:0000255|HAMAP-Rule:MF_00563}; Note=Binds 1 NAD(+) per subunit. {ECO:0000255|HAMAP-Rule:MF_00563};	3.13.2.1	883
B8EB55	reviewed		1.1.1.37	407976
B8EBC2	reviewed		1.2.1.71	407976
B8EC46	reviewed		7.2.1.1	407976
B8EDW1	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_00129};		407976
B8EM38	reviewed		1.1.1.37	395965
B8EQ21	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_00129};		395965
B8ESV1	reviewed		1.2.1.10	395965
B8F5K4	reviewed		1.1.1.37	557723
B8F5U5	reviewed		7.2.1.1	557723
B8FVF9	reviewed			272564
B8G0L2	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_00129};		272564
B8G186	reviewed		1.2.1.10	272564
B8GBV4	reviewed		1.2.1.10	326427
B8GCQ8	reviewed			326427
B8GDA2	reviewed		1.1.1.37	326427
B8GDZ6	reviewed		2.7.7.1	521011
B8GF73	reviewed		1.4.1.24	521011
B8GNY7	reviewed		7.1.1.-	396588
B8GPC3	reviewed		1.1.1.37	396588
B8GRC9	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_00129};		396588
B8GVT2	reviewed		1.1.1.37	565050
B8GW33	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000250};		565050
B8H1Q4	reviewed		1.14.99.46	565050
B8H7T9	reviewed		1.1.1.17	452863
B8HDD2	reviewed		1.1.1.18	452863
B8HUU1	reviewed		7.1.1.-	395961
B8HX52	reviewed		7.1.1.-	395961
B8IJB4	reviewed		1.1.1.37	460265
B8IPU4	reviewed	COFACTOR: Name=NAD(+); Xref=ChEBI:CHEBI:57540; Evidence={ECO:0000255|HAMAP-Rule:MF_00563}; Note=Binds 1 NAD(+) per subunit. {ECO:0000255|HAMAP-Rule:MF_00563};	3.13.2.1	460265
B8M9L2	reviewed		1.1.1.-	441959
B8ZLG6	reviewed		1.1.1.17	561276
B8ZPT7	reviewed			561276
B8ZQE9	reviewed	COFACTOR: Name=NAD(+); Xref=ChEBI:CHEBI:57540; Evidence={ECO:0000255|HAMAP-Rule:MF_00563}; Note=Binds 1 NAD(+) per subunit. {ECO:0000255|HAMAP-Rule:MF_00563};	3.13.2.1	561304
B9DK67	reviewed		1.1.1.37	396513
B9DM96	reviewed		1.1.1.17	396513
B9DMK9	reviewed			396513
B9DS21	reviewed			218495
B9E8Z3	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_00129};		458233
B9IRS8	reviewed		7.1.1.-	361100
B9J092	reviewed		1.1.1.37	361100
B9J1G9	reviewed			361100
B9J1L9	reviewed		1.2.1.88	361100
B9J8R3	reviewed	COFACTOR: Name=NAD(+); Xref=ChEBI:CHEBI:57540; Evidence={ECO:0000250|UniProtKB:Q14376};	5.1.3.6	311403
B9J8R4	reviewed		1.5.1.42	311403
B9JCF5	reviewed		1.1.1.37	311403
B9JD44	reviewed		7.1.1.-	311403
B9JD51	reviewed		7.1.1.-	311403
B9JG53	reviewed	COFACTOR: Name=NAD(+); Xref=ChEBI:CHEBI:57540; Evidence={ECO:0000255|HAMAP-Rule:MF_00563}; Note=Binds 1 NAD(+) per subunit. {ECO:0000255|HAMAP-Rule:MF_00563};	3.13.2.1	311403
B9JLT5	reviewed		1.5.1.42	311403
B9JLT9	reviewed		1.14.99.46	311403
B9JML7	reviewed		1.2.1.10	311403
B9JTS9	reviewed		1.1.1.37	311402
B9JV52	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_00129};		311402
B9JVE7	reviewed		7.1.1.-	311402
B9JVF3	reviewed		7.1.1.-	311402
B9K4P2	reviewed		1.14.99.46	311402
B9KGL7	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_00129};		320483
B9KIH0	reviewed		1.1.1.37	320483
B9KNB4	reviewed		1.1.1.37	557760
B9KQW2	reviewed		7.1.1.-	557760
B9KTD9	reviewed		1.1.1.18	557760
B9KZS7	reviewed		1.1.1.37	309801
B9L173	reviewed		7.1.1.-	309801
B9L2J1	reviewed		1.2.1.10	309801
B9LCM0	reviewed		1.2.1.10	480224
B9LF86	reviewed			480224
B9LLP6	reviewed		1.1.1.37	480224
B9LMP6	reviewed		2.7.7.1	416348
B9M1D2	reviewed		1.1.1.37	316067
B9M9W3	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_00129};		535289
B9MBP0	reviewed		1.1.1.37	535289
B9MD45	reviewed	COFACTOR: Name=NAD(+); Xref=ChEBI:CHEBI:57540; Evidence={ECO:0000255|HAMAP-Rule:MF_00563}; Note=Binds 1 NAD(+) per subunit. {ECO:0000255|HAMAP-Rule:MF_00563};	3.13.2.1	535289
B9MPL7	reviewed			521460
C0HLQ6	reviewed		1.2.1.12	859642
C0MA73	reviewed			553482
C0MEY9	reviewed			553483
C0PWN3	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_01313};	1.18.1.-	476213
C0PZQ4	reviewed		1.1.1.37	476213
C0Q045	reviewed		7.1.1.-	476213
C0Q2P1	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_00129};		476213
C0Q6X8	reviewed		1.2.1.71	476213
C0QPI1	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_00129};		123214
C0R430	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_00129};		66084
C0R4Y0	reviewed		1.1.1.37	66084
C0RFH2	reviewed		1.1.1.37	546272
C0RFY3	reviewed	COFACTOR: Name=NAD(+); Xref=ChEBI:CHEBI:57540; Evidence={ECO:0000255|HAMAP-Rule:MF_00563}; Note=Binds 1 NAD(+) per subunit. {ECO:0000255|HAMAP-Rule:MF_00563};	3.13.2.1	546272
C0RIE1	reviewed		7.1.1.-	546272
C0RIE6	reviewed		7.1.1.-	546272
C0Z769	reviewed		7.1.1.-	358681
C0Z8I6	reviewed		1.1.1.17	358681
C0ZCH6	reviewed			358681
C0ZDU5	reviewed		1.2.1.10	358681
C0ZPX0	reviewed		1.2.1.10	234621
C0ZU49	reviewed		1.2.1.10	234621
C0ZWI9	reviewed		1.1.1.18	234621
C1AFH2	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_00247}; Note=Binds 1 FAD per subunit. {ECO:0000255|HAMAP-Rule:MF_00247};	1.6.1.1	561275
C1AGR4	reviewed		7.1.1.-	561275
C1AH22	reviewed	COFACTOR: Name=NAD(+); Xref=ChEBI:CHEBI:57540; Evidence={ECO:0000255|HAMAP-Rule:MF_00563}; Note=Binds 1 NAD(+) per subunit. {ECO:0000255|HAMAP-Rule:MF_00563};	3.13.2.1	561275
C1AMN4	reviewed		1.1.1.37	561275
C1AVG3	reviewed		1.2.1.10	632772
C1AYB3	reviewed		1.2.1.10	632772
C1B155	reviewed		1.1.1.37	632772
C1B7L1	reviewed		1.2.1.10	632772
C1B8H9	reviewed		1.2.1.10	632772
C1BAJ3	reviewed		1.2.1.10	632772
C1BE29	reviewed		1.2.1.10	632772
C1C5D6	reviewed		1.1.1.17	488221
C1C787	reviewed			488221
C1CCG5	reviewed		1.1.1.17	488222
C1CE77	reviewed			488222
C1CKF7	reviewed			488223
C1CRJ3	reviewed			487213
C1CY73	reviewed		1.1.1.37	546414
C1D0A9	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_00129};		546414
C1D0H8	reviewed		7.1.1.-	546414
C1D5H3	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_00129};		557598
C1DB66	reviewed		1.1.1.37	557598
C1DCA5	reviewed		7.1.1.-	557598
C1DF11	reviewed		1.2.1.10	322710
C1DL20	reviewed		7.1.1.-	322710
C1DLA8	reviewed		1.1.1.18	322710
C1DMT1	reviewed		1.2.1.10	322710
C1DN56	reviewed		1.2.1.10	322710
C1DR10	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_00247}; Note=Binds 1 FAD per subunit. {ECO:0000255|HAMAP-Rule:MF_00247};	1.6.1.1	322710
C1DRI9	reviewed		1.2.1.10	322710
C1ERL6	reviewed		1.2.1.10	572264
C1EUA7	reviewed			572264
C1EUT6	reviewed		1.1.1.37	572264
C1EV77	reviewed		1.2.1.88	572264
C1F0L9	reviewed		7.1.1.-	572264
C1FAF1	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_00129};		240015
C1FLW3	reviewed			536232
C1FQK1	reviewed	COFACTOR: Name=a divalent metal cation; Xref=ChEBI:CHEBI:60240; Evidence={ECO:0000250|UniProtKB:P19624}; Note=Binds 1 divalent metal cation per subunit. {ECO:0000250|UniProtKB:P19624};	1.1.1.408	536232
C1KX25	reviewed			568819
C3JXY7	reviewed		1.2.1.71	216595
C3JY87	reviewed		7.1.1.-	216595
C3K3G6	reviewed	COFACTOR: Name=NAD(+); Xref=ChEBI:CHEBI:57540; Evidence={ECO:0000255|HAMAP-Rule:MF_00563}; Note=Binds 1 NAD(+) per subunit. {ECO:0000255|HAMAP-Rule:MF_00563};	3.13.2.1	216595
C3K4W1	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_00247}; Note=Binds 1 FAD per subunit. {ECO:0000255|HAMAP-Rule:MF_00247};	1.6.1.1	216595
C3K9I8	reviewed		1.1.1.18	216595
C3KUS0	reviewed			515621
C3KYY3	reviewed	COFACTOR: Name=a divalent metal cation; Xref=ChEBI:CHEBI:60240; Evidence={ECO:0000250|UniProtKB:P19624}; Note=Binds 1 divalent metal cation per subunit. {ECO:0000250|UniProtKB:P19624};	1.1.1.408	515621
C3L503	reviewed			568206
C3L546	reviewed		1.2.1.88	568206
C3L8X1	reviewed		1.1.1.37	568206
C3LFH0	reviewed		7.1.1.-	568206
C3LPZ2	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_00247}; Note=Binds 1 FAD per subunit. {ECO:0000255|HAMAP-Rule:MF_00247};	1.6.1.1	579112
C3LQ64	reviewed		7.2.1.1	579112
C3LRS7	reviewed		1.2.1.71	579112
C3LSK0	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_00129};		579112
C3LWV8	reviewed		1.1.1.17	579112
C3M9U0	reviewed		1.1.1.37	394
C3MH72	reviewed		1.1.1.18	394
C3MPN8	reviewed	COFACTOR: Name=NAD(+); Xref=ChEBI:CHEBI:57540; Evidence={ECO:0000255|HAMAP-Rule:MF_00153};	2.5.1.46	429572
